zip,region,dog_patients,dog_enet_predictions,total_popE,median_incomeE,median_ageE,median_rentE,pct_seniors_65p,pct_poverty,pct_bach_plus,pct_renter,pct_white,pct_hispanic,pct_non_english,pct_unemployed
76115,DFW,230,200.62825819625058,21355,45311,28,1103,0.07581362678529618,0.25664302600472816,0.16216443659008667,0.5381955877510701,0.39995317255911966,0.7124795129946149,0.66852438899683,0.06179837723685673
76116,DFW,681,96.50945129726026,49232,50982,34.3,1143,0.141249593760156,0.2297547146554912,0.31385836385836385,0.6683972911963882,0.6297326941826454,0.27045417614559636,0.2027911130959027,0.05574264094132562
76117,DFW,48,66.39501522534431,32692,49782,34.7,1133,0.13104123332925485,0.1451260426605928,0.10187070802746863,0.47983560236321604,0.5245625841184388,0.4616114034014438,0.45314193739119013,0.032854465958775766
76118,DFW,21,13.596318637393818,16822,89394,38.2,1370,0.12626322672690524,0.08355373887953835,0.2840764331210191,0.2995383826295093,0.6817263107834978,0.21638330757341576,0.20176946088727643,0.036471321695760596
76119,DFW,636,332.3999738197723,51401,44605,32.1,1151,0.11554249917316783,0.22987855396366721,0.07947643638961967,0.46126308679500166,0.2562401509698255,0.4923834166650454,0.4440538957234915,0.08436071478044051
76120,DFW,35,38.40136217556997,19842,70129,34.4,1294,0.08663441185364379,0.12636363636363637,0.31643995336183445,0.5209427436915589,0.3404394718274367,0.2145449047475053,0.2713216683173765,0.03614149008885851
76123,DFW,127,138.7717786812936,40973,91180,33.6,2028,0.09625851170282869,0.08650705954573358,0.3090966694388341,0.2213352117085388,0.3691455348644229,0.2654430966734191,0.2532742031691694,0.08168138403315912
76126,DFW,234,29.773915165518158,25480,106467,38.7,1544,0.16122448979591836,0.037197743678750346,0.4495466170657986,0.17349055573752592,0.7781789638932496,0.21079277864992152,0.10465700644945142,0.035990924027853845
76127,DFW,0,0.7242628950986025,1657,103971,35.6,1794,0.016898008449004225,0,0.04378980891719745,1,0.8141219070609536,0.29511164755582375,0.25890162945081474,0
76129,DFW,1,4.999321952993783,1724,102529,19.7,1721.5,0,0.019730195519106198,0.7307692307692307,0.6214544805851222,0.6664733178654292,0.10904872389791183,0.20475638051044087,0.3119266055045872
76131,DFW,85,82.44164140380893,50572,101087,33.4,1649,0.08662896464446729,0.039460391038212396,0.3753850941341217,0.2429089611702444,0.5553666060270506,0.2613699280234122,0.30284001400315075,0.034164495720133976
76132,DFW,39,31.442639884048333,26709,68284,35.8,1271,0.1870530532779213,0.12609915100060642,0.465064433690392,0.6795646916565901,0.6177318506870343,0.1845070949867086,0.24223852915087496,0.032420154185022025
76133,DFW,495,203.8853969091257,54241,69506,33.7,1348,0.1374974650172379,0.1360611243307555,0.2778563797534144,0.39530997023032327,0.5373057281392305,0.3786618978263675,0.28980059499879396,0.04632008463049721
76134,DFW,77,92.03280696997575,29211,65516,32.3,1289,0.1164287425969669,0.11058006395488773,0.1956210015442312,0.38044675949113493,0.4055321625415083,0.4307281503543186,0.3583422125877209,0.10139075818752805
76135,DFW,40,14.932546011601074,18648,69525,39.6,1156,0.16436078936078935,0.09839193240665031,0.22439138212646806,0.3513723459347488,0.7700557700557701,0.2875911625911626,0.209531914893617,0.0679669618867549
76137,DFW,71,87.05485746329323,58970,86733,34.1,1519,0.08631507546209938,0.0626449324785159,0.30820714248798387,0.4072115603774445,0.5669323384771918,0.24910971680515517,0.261019659144591,0.03720318884475812
76140,DFW,223,86.13813661265917,31882,70933,32.7,1393,0.10046421178094223,0.10736283521273572,0.15349536197336375,0.3338632750397456,0.3903770152437112,0.38648767329527633,0.32360822670328937,0.07334360554699537
76148,DFW,27,31.58404017120467,24080,88121,37.6,1758,0.1404485049833887,0.09320404580790771,0.23346632813444565,0.20418783298228224,0.6977574750830565,0.2880813953488372,0.21195079086115998,0.05419516140892713
76155,DFW,4,20.00229080950035,6295,59653,31,1320,0.007148530579825258,0.10389197776012708,0.4426264343391415,0.9939253688168933,0.3388403494837172,0.24972200158856236,0.41649966599866395,0.004947300494730049
76164,DFW,63,298.74383541575327,13853,52691,35.2,1040,0.11593156716956615,0.24790159189580319,0.0493854748603352,0.4151967435549525,0.3763083808561322,0.9243485165668086,0.7494875882486904,0.056433742059388385
76179,DFW,99,203.27790857587982,74074,106288,34.4,1754,0.08151308151308151,0.06588654973921033,0.3004828657122801,0.21673127933074882,0.6764451764451764,0.3095283095283095,0.17791347699750726,0.035520171476689885
76180,DFW,49,30.622335689284633,37271,76416,37.2,1427,0.16981030828257895,0.07140703379841562,0.3188275349274058,0.49909656695442683,0.6931930991924016,0.22620804378739504,0.2406627272470242,0.036935315844303436
76182,DFW,25,19.25440642192241,30509,110669,42.6,1688,0.1655904814972631,0.04813608396670286,0.40228211870773856,0.15197298258087452,0.8039922645776656,0.1559212035792717,0.13380800392830838,0.024400606980273142
76201,DFW,7,40.86384670615933,28345,37703,23.7,1076,0.06823072852354913,0.3043875288081054,0.4164174405792539,0.8081483462601409,0.6754630446286823,0.17823249250308695,0.19036317871269326,0.06798756798756798
76207,DFW,8,25.475397441060974,16685,88152,39.9,1522,0.273419238837279,0.09292917094378358,0.40233652714741974,0.3470659775007601,0.7351513335331136,0.22247527719508542,0.1793012936691457,0.03639893229798592
76208,DFW,7,29.98214743591953,27364,100314,34.1,1446,0.10554012571261512,0.07644385810612724,0.32548524175950383,0.32628687447748717,0.6803829849437216,0.2979096623300687,0.23637937138586207,0.03561842582517229
76209,DFW,6,42.38436029959415,27538,69090,30.9,1290,0.11071973273295083,0.16744607029717906,0.3355744279311158,0.5355490510811066,0.6928244607451521,0.3043794030067543,0.24182444061962138,0.045020201372410695
76210,DFW,10,45.55087288461977,44990,102036,38.4,1636,0.1300288953100689,0.07944514501891552,0.40106289328681816,0.2646748245232623,0.7080462324961102,0.1927983996443654,0.18427118012711563,0.0303232125367287
76226,DFW,8,31.530078457609306,37413,165428,40.3,2863,0.11324940528693235,0.030397818415142764,0.6396967387380159,0.06955906625795803,0.836447224226873,0.09226739368668645,0.12122338144919254,0.029517522674824236
76227,DFW,47,58.78952257061026,49155,106113,35.5,1877,0.0992981385413488,0.07691523003162297,0.4182081191714629,0.22967411856300746,0.680297019631777,0.1577255619977622,0.14964360127206933,0.04557408941888533
76244,DFW,92,100.05623183462835,75185,116568,34.7,1851,0.07054598656646938,0.05249936530418632,0.41935483870967744,0.27333747669359854,0.68983174835406,0.18301522910154952,0.2108605179983697,0.04296749672992917
76247,DFW,22,13.112658615668469,16870,107405,37,1889,0.1042679312388856,0.02777445944331621,0.2888307941945371,0.17032870451748988,0.7581505631298162,0.16852400711321874,0.07099404201944182,0.054179733967773334
76248,DFW,8,13.78310897685752,40130,161383,43.2,1855,0.151133815100922,0.0326937102331313,0.5826892199693813,0.18812434509256026,0.8404933964615001,0.1024919013207077,0.1363433404249731,0.028702585165498912
76249,DFW,7,5.6696468665454836,9572,103375,36.2,1434,0.13058921855411618,0.06602590890096113,0.3388310648518815,0.18918053777208707,0.8288758880066862,0.12975344755536983,0.1295462037138776,0.031052435849758274
76258,DFW,3,8.504425756924578,7559,81552,43.7,1200,0.19592538695594655,0.08269256711183057,0.31754284613903333,0.2826943747760659,0.7805265246725758,0.25267892578383383,0.25220680958385877,0.04985791785068458
76262,DFW,16,28.09395741230487,42072,130524,37.3,1605,0.10403593839132914,0.043592249207521985,0.5403787548976926,0.25842922130050844,0.7352633580528618,0.15143088039551245,0.15923811474360616,0.042299396980500906
78002,SanAntonio,1,29.2330048401793,8047,64792,30.9,1193,0.11507394059898099,0.15216846327400352,0.09864687909209952,0.25230511316010057,0.5343606312911644,0.8096184913632409,0.5541067347761797,0.047237331806470086
78006,SanAntonio,0,6.454612594912191,41236,107803,42.5,1487,0.19579978659423805,0.05716112846496298,0.4786691802820835,0.2609689213893967,0.8253952856727131,0.24025123678339316,0.1440128214912615,0.045151591079929845
78015,SanAntonio,0,4.02157149421164,21583,146838,37.7,1485,0.14321456702034008,0.047444748181439095,0.6210817903484473,0.06720430107526881,0.7758884307093545,0.23893805309734514,0.12771178953568274,0.039289761994710994
78023,SanAntonio,5,18.559175563418528,28195,129145,43.5,1561,0.16559673701010819,0.03577524893314367,0.5294602814578071,0.10696699842849659,0.680936336229828,0.4571732576697996,0.23058479751245642,0.03721769343846051
78052,SanAntonio,0,6.702682777674362,6339,69583,37.7,1022,0.1408739548824736,0.13519588953114964,0.13571260859356657,0.18308406395048996,0.7539044013251301,0.6658778987221959,0.42398790525785324,0.08719086873811034
78056,SanAntonio,0,0.7972161334920724,2096,115885,42.4,964.5,0.17223282442748092,0.008587786259541985,0.4547854785478548,0.09196891191709844,0.7848282442748091,0.20801526717557253,0.053400503778337494,0.0027906976744186047
78069,SanAntonio,1,16.508596904022347,7124,73355,32.5,895,0.12142055025266704,0.130831928049466,0.08912160718102159,0.1120527306967985,0.6603032004491859,0.8432060640089837,0.5937547370016674,0.04713804713804714
78101,SanAntonio,0,3.4176975444243585,8863,83052,40.9,803,0.18989055624506374,0.13686110797698298,0.22503373819163291,0.10650329877474081,0.6715559065779082,0.4095678664109218,0.2823275862068966,0.027201723673579314
78108,SanAntonio,0,21.290951659877187,46463,111863,35.5,1925,0.11090545164969975,0.039719827586206895,0.35917521427567795,0.15637052574599095,0.5864451283817231,0.30566257021716203,0.15588451975320006,0.05752698006219133
78109,SanAntonio,10,66.70140686716246,52507,81152,33.2,1471,0.09905345953872817,0.11237117351825601,0.304031459004211,0.2473299606520517,0.49332469956386765,0.4811168034738225,0.30783766020374626,0.04520371910197294
78112,SanAntonio,1,27.81055027335843,10234,55481,37.4,1167,0.11833105335157319,0.15021627998427053,0.08582923558337059,0.10867685211876621,0.5516904436193082,0.7420363494234903,0.4292729796092666,0.09463931171409662
78114,SanAntonio,0,9.993863106947964,23351,83511,40.8,1051,0.17635219048434755,0.07531307470006131,0.22939484794713333,0.16668687113589525,0.7396685366793714,0.5046464819493812,0.24920213961433002,0.03363471971066908
78124,SanAntonio,0,3.209722361192382,7250,78571,42.5,1119,0.1609655172413793,0.06312154696132596,0.17649348122202763,0.1391065830721003,0.6561379310344828,0.38510344827586207,0.20223271790468011,0.0350132625994695
78130,SanAntonio,0,70.16667566972296,91275,82896,35.1,1420,0.13183237469186523,0.06357198185238463,0.33855603731441336,0.35376803694885106,0.7757217200766913,0.3810353327855382,0.22499618889032214,0.03737358933020665
78132,SanAntonio,0,4.888078102154732,37386,119561,43.3,1349,0.18811854704969774,0.03257023375509329,0.48618143867651037,0.15259074941451992,0.8125234044829616,0.22668913497030974,0.12185463940687491,0.026896241278415486
78148,SanAntonio,3,8.502127535495399,22236,71368,34.9,1184,0.11944594351502069,0.12796917497733454,0.310929037633662,0.49182299182299183,0.6355459615038676,0.3845116028062601,0.21618265189147878,0.04844083724903887
78150,SanAntonio,0,10.925762803648453,0,54796.5,32.8,800.5,0.1454641777876611,0.20602280404917683,0.2603895723500216,0.47087720235868386,0.6541423274856022,0.5700824345689592,0.28605742764065467,0.0314984390029765
78152,SanAntonio,0,1.232849605221273,2969,113205,41.3,1696,0.1852475581003705,0.06351351351351352,0.34922178988326846,0.0951035781544256,0.81003704951162,0.21690804984843381,0.08033141210374639,0.014465408805031447
78154,SanAntonio,1,16.309786992861312,40535,95422,37.5,1596,0.12754409769335143,0.06854047068764134,0.38001151659108906,0.2930727023319616,0.596250154187739,0.32431232268410015,0.19920172259860303,0.05306397306397306
78201,SanAntonio,295,143.50784331325136,45355,40356,37.7,983,0.15727042222467202,0.27154274968097253,0.16321594427244582,0.5218161421739387,0.5339874324771249,0.8302943446147062,0.5506737236230845,0.05896323361498059
78202,SanAntonio,173,29.094167659647784,9695,39759,39,1066,0.12429087158329036,0.2485946283572767,0.22856739988719685,0.49988571428571427,0.44311500773594636,0.6394017534811759,0.3932075471698113,0.10608800482218204
78203,SanAntonio,79,36.345797689683565,5174,32500,36.5,877,0.10204870506378044,0.3335940555338287,0.10020509815411661,0.5095147478591817,0.5083107846926942,0.8194820255121763,0.49752883031301487,0.08728577122359506
78204,SanAntonio,66,69.07475833062402,11969,47620,34,1327,0.13184058818614755,0.19395973154362417,0.20984674791842645,0.5521496815286624,0.5200100259002423,0.8433453087141783,0.5158609596997588,0.05155155155155155
78205,SanAntonio,5,24.181534713470743,1741,36746,44,1259,0.24411257897759908,0.21539345203905802,0.3718887262079063,0.9213938411669368,0.7156806433084434,0.6835152211372775,0.3214909726266745,0.050100200400801605
78207,SanAntonio,317,167.46363357927788,51381,28500,32.7,808,0.12327514061618108,0.4248985115020298,0.055141533066132266,0.5630741519063345,0.5321033066697807,0.8924505167279734,0.617085469544486,0.11932601480725044
78208,SanAntonio,24,32.01561970961169,4186,23864,33.9,890,0.17271858576206403,0.3902737047898338,0.123378899404136,0.6634408602150538,0.47706641184902054,0.6624462494027712,0.3263543574980372,0.10394060536836093
78209,SanAntonio,87,18.18085384200638,43184,79914,36.9,1301,0.15387643571693219,0.07974458687406981,0.5693254453964368,0.517102101334424,0.7540292701000371,0.32546776583919973,0.22580017037848366,0.025093209333500902
78210,SanAntonio,321,108.91186867636172,33413,50169,35.2,1045,0.14213030856253553,0.25185252123621904,0.13997443389335282,0.4191432840777021,0.5566097028102834,0.8368299763565079,0.47002733663108565,0.06733487535337959
78211,SanAntonio,171,99.71338085383695,31433,50183,36.2,990,0.13873954124646073,0.2634247448979592,0.06785004122411369,0.3500973061558947,0.5225718194254446,0.9359908376546942,0.6481544422540956,0.06404336478618751
78212,SanAntonio,95,32.483688016774295,26911,58029,38.1,1046,0.16658615436067037,0.1533897601858767,0.3459048235674976,0.5410734812980812,0.596893463639404,0.6160677789751403,0.39476549739441547,0.06312797461660496
78213,SanAntonio,295,95.78926505526343,42321,51118,35.3,1101,0.12005859974953333,0.20546513009385767,0.2286149052570559,0.5331359874343019,0.5333286075470807,0.7401290139646983,0.4842530693169975,0.04484162895927602
78214,SanAntonio,170,59.13961299442822,22914,38591,36.7,891,0.16618661080562103,0.25208232338812747,0.07700205338809035,0.41066966516741626,0.5998952605394082,0.8729161211486427,0.5562563299880305,0.06624773671317499
78215,SanAntonio,31,4.496798963030509,3231,77725,32.7,1707,0.12225317239244816,0.11473880597014925,0.6224869694713329,0.955595831445401,0.7443515939337666,0.33488084184463013,0.23239436619718312,0.04292832502874665
78216,SanAntonio,143,65.35592085055575,42379,54394,35.1,1134,0.1299464357346799,0.17034752698375044,0.3193240013656538,0.6626308229017033,0.565067604237948,0.6027513627032256,0.33775333383560613,0.040516545601291365
78217,SanAntonio,232,28.32262242735924,32152,53795,35.6,1132,0.15666210500124408,0.14115593241473906,0.2605785643697781,0.5557749259624877,0.5608360288629012,0.5297337646180642,0.3196306519453207,0.05708543805333768
78218,SanAntonio,282,28.849025271129882,37122,52151,36.1,1132,0.1455740531221378,0.20191992123400065,0.16886710411890268,0.5234447045470667,0.4799849146058941,0.5283120521523624,0.39811062192028457,0.05061587827347065
78219,SanAntonio,43,18.824718897410065,16442,49534,33.2,1057,0.15186716944410655,0.22665690223361407,0.11267467995700185,0.4387189121488638,0.3910716457851843,0.5252402384138183,0.36417548352314844,0.07435387673956262
78220,SanAntonio,145,29.57783226003597,16919,39694,34.8,1137,0.14468940244695314,0.3599301457304589,0.08897652943439785,0.45092531394580304,0.4091258348602163,0.5730835155742066,0.371330971659919,0.09477224090492205
78221,SanAntonio,274,105.26119110735037,40272,57209,35,1043,0.13346742153357172,0.18297331639135958,0.10234219928543073,0.3214313138293788,0.5995729042510926,0.888334326579261,0.5519853292935736,0.05965616635783405
78222,SanAntonio,143,41.611673255137525,24866,66836,34.9,1235,0.1282474060966782,0.15121711335136465,0.1676722577531073,0.3073962717979555,0.5106169066194804,0.6631545081637578,0.38209293210817397,0.04914150384843102
78223,SanAntonio,471,177.0033406096712,55063,45687,34.9,1000,0.11497738953562284,0.2519935910421923,0.09823374881225197,0.4378600410759906,0.554546610246445,0.782013330185424,0.4096905222437137,0.05024923621160959
78224,SanAntonio,114,58.585831266572995,20965,53841,31,1106,0.11190078702599571,0.17716691431401685,0.11807440523710681,0.465212084223375,0.6136894824707846,0.9055091819699499,0.5582768083674209,0.06026916325336454
78225,SanAntonio,81,59.17436739983229,13802,43883,37.7,983,0.16019417475728157,0.23002207505518762,0.12089848051090069,0.3191899710703954,0.5437617736559919,0.930589769598609,0.6622257053291536,0.07543833799911595
78226,SanAntonio,52,37.77253118591336,7357,30669,33.1,887,0.12953649585428842,0.30707373585934306,0.06989368921058584,0.6129310344827587,0.6748674731548185,0.9052602963164333,0.48203681710213775,0.09626345788473717
78227,SanAntonio,250,129.72627255603942,45553,45396,33.4,1036,0.11112330691721731,0.23100096754331956,0.09281108017001319,0.4360294117647059,0.5427523983052708,0.8278488793273769,0.48589341692789967,0.0745064130278138
78228,SanAntonio,339,280.8935671536956,57172,46736,34.9,953,0.1597635206044917,0.24013645537516298,0.12621599340478154,0.42070686494194337,0.5105995942069544,0.8905233331001189,0.5469484007411427,0.0746291481877963
78229,SanAntonio,104,26.285129108840835,34082,44574,29.8,1172,0.10812158910862038,0.23119134007016703,0.30063553467808785,0.8534044248329963,0.48086966727304736,0.4889384425796608,0.4204659949622166,0.04190337207484234
78230,SanAntonio,72,53.55062981494571,42387,69171,38.2,1214,0.17814424233845283,0.09341257813979921,0.4715233986060405,0.510487676979549,0.5905584259324793,0.5267416896690023,0.3400161804115892,0.04929490095529548
78231,SanAntonio,14,7.009545652267489,9972,106719,38.7,1267,0.17639390292819895,0.04332129963898917,0.5483778351995406,0.33059701492537313,0.679703168872844,0.40814279983955076,0.25406693606880115,0.04248073131385553
78232,SanAntonio,108,17.05870678754247,36169,85029,38.5,1353,0.17445879067709918,0.10850963012514982,0.4699551213312681,0.42920588625215433,0.7444496668417706,0.3563272415604523,0.1579924008129363,0.037448622316943216
78233,SanAntonio,160,39.52944611873294,47172,68157,34.6,1391,0.1282328499957602,0.1288539910811445,0.21869031819506038,0.3965040380573072,0.5750445179343678,0.49934283049266515,0.30294533351570696,0.04513734823121294
78234,SanAntonio,8,2.2857345595150096,5534,85903,20.9,2110,0.005240332490061439,0.08359133126934984,0.48897599216070553,0.9979317476732161,0.6452837007589447,0.18413444163353812,0.1564678543764524,0.009267563527653214
78235,SanAntonio,9,31.988054946543663,2548,60202,27.4,1388,0.025510204081632654,0.14246467817896388,0.2980089916506101,1,0.6134222919937206,0.7343014128728415,0.22802653399668327,0.019987886129618413
78236,SanAntonio,0,0.8755442518024266,8154,73750,21.3,1832,0.0023301447142506744,0.06938775510204082,0.3487394957983193,0.9747899159663865,0.6767230806965906,0.14716703458425312,0.1193540247287409,0.015935672514619883
78237,SanAntonio,269,130.77528149037616,38492,38447,34.1,939,0.12581835186532267,0.2860157898850934,0.054943689963564094,0.38038046106722556,0.5224202431674114,0.952197859295438,0.6835886457783091,0.0886771497047992
78238,SanAntonio,57,51.47270534726604,25900,54287,34.7,1113,0.1461003861003861,0.13154117692695605,0.17960743442765328,0.5246010638297872,0.47976833976833977,0.7203474903474903,0.4201663287682569,0.06260844418739156
78239,SanAntonio,61,32.47332987166982,30482,71721,36,1357,0.16324388163506331,0.1328483157265298,0.2621488417939872,0.2745294353223869,0.5307066465455023,0.5161406731841742,0.3227380454482086,0.05409637696633212
78240,SanAntonio,186,68.17390929027829,57532,61241,31.9,1252,0.13029270666759368,0.15074369703576074,0.36392697683020264,0.656971319621922,0.5288708892442466,0.5061530974066606,0.3785068593138815,0.04715620492882674
78242,SanAntonio,234,100.2748876240877,36404,45589,27.8,1111,0.09531919569278101,0.27774869831124827,0.08583603896103896,0.48203677510608206,0.5373860015382925,0.8885562026150973,0.5908361345810242,0.12136651642824482
78243,SanAntonio,0,0.8345974768438171,299,55278.5,22,1311.5,0,0.1883224666692483,0,0.38857906012820875,0.5117056856187291,0.12040133779264214,0.05351170568561869,0
78244,SanAntonio,95,41.022785175458814,36234,64968,33,1512,0.07882099685378374,0.09889623502724833,0.22934479054779808,0.29512134515033545,0.43031406965833197,0.49635701275045535,0.3584698480531814,0.04287357523789606
78245,SanAntonio,143,345.87140090542385,92770,83005,30.8,1480,0.0833351298911286,0.09493083532584368,0.2334261643283765,0.27746304180215214,0.5584779562358521,0.6318637490568072,0.34427850157116124,0.0523808550223876
78247,SanAntonio,209,38.65889675291887,49888,84283,37.4,1418,0.14314063502245028,0.07716573647173017,0.3616026513582293,0.2463393626184324,0.6383499037844772,0.45279425914047466,0.25941170132528824,0.06139524775427412
78248,SanAntonio,18,3.4138477542402095,13366,125089,42.9,1304,0.20350142151728265,0.022043334336442972,0.5823778535275281,0.3029256769035072,0.7728565015711507,0.32522819093221605,0.1978224321511488,0.024493128316777794
78249,SanAntonio,146,111.01287991221777,60769,78836,28.2,1379,0.09180667774687752,0.15169671169040486,0.4846015269794973,0.4959230701054684,0.5756388948312462,0.5227829979101186,0.36032451694372847,0.053359262613884594
78250,SanAntonio,138,170.84082673376372,59434,80403,34.5,1421,0.11432849883904836,0.09421097046413503,0.3179967739457716,0.2671833571282888,0.5905037520611098,0.6701383046740923,0.34751569506726454,0.04299848965878618
78251,SanAntonio,122,113.05408253475329,62064,74572,31.7,1259,0.0817220933230214,0.08176895892098693,0.30078921235561595,0.48198363820204065,0.575196571281258,0.6492330497550916,0.35030708907318087,0.06988310666516803
78252,SanAntonio,41,38.936652010204526,15624,80270,31.6,1529,0.06624423963133641,0.056451612903225805,0.17827407189734548,0.10272767267927849,0.5483870967741935,0.7211341525857655,0.4121165750852055,0.04084141510722579
78253,SanAntonio,70,88.93693154057921,63735,104951,32.7,1435,0.08976229701106142,0.060395401141850553,0.4094357951114495,0.21791001168679391,0.5473287832431161,0.4904055856279909,0.27364057043573997,0.03957610428584826
78254,SanAntonio,103,197.9283213550914,76945,108322,31.9,1674,0.06678796542985249,0.05212124397261894,0.41250052558550226,0.1776671347716924,0.5952563519396972,0.5578270192994996,0.27134159202441044,0.05083555340276096
78255,SanAntonio,16,6.054553608131748,18149,149188,40.5,1601,0.1510827042812276,0.041627456407417655,0.5712868832134887,0.15771230502599654,0.6550774147335942,0.4015648245082374,0.3320644216691069,0.031284182892146135
78256,SanAntonio,26,24.84048131408501,12195,70177,27,1488,0.06855268552685527,0.2009287668960942,0.5897075365579303,0.7118676302776721,0.5750717507175072,0.4482984829848298,0.28403775831278166,0.05064655172413793
78257,SanAntonio,24,10.41878640231245,9783,74437,37.2,1607,0.14330982316262905,0.09117857507921906,0.5067423704755145,0.6125259385021694,0.6687110293366043,0.482162935704794,0.42791394626993473,0.012323658180638884
78258,SanAntonio,98,28.52413234097525,48344,110635,37.5,1607,0.1298609961939434,0.06703898972638422,0.5720350715274574,0.40746316808258953,0.6559242098295549,0.3889624358762204,0.28087645080811363,0.03236472556113121
78259,SanAntonio,83,9.491955494068412,26568,98399,38.9,1469,0.14329268292682926,0.029944630682888246,0.4873163484289881,0.34553002510137093,0.6232309545317676,0.34375940981632036,0.2636794485135717,0.04261383880852277
78260,SanAntonio,40,13.803387070155916,35972,136602,39.4,1762,0.13591126431669076,0.05518180807294563,0.5477463069736123,0.11487964989059081,0.6584843767374625,0.35516512843322584,0.27193163400618825,0.03904959778381546
78261,SanAntonio,34,11.29054481290988,25729,127813,37.2,1476,0.0808037622915776,0.031209918768704575,0.5261406025824964,0.20084707980383415,0.5657818026351588,0.38699521940223097,0.26187997167964683,0.04586387434554974
78263,SanAntonio,1,4.69343590132965,5642,91224,41.4,1123,0.1685572492024105,0.10804556781772873,0.23740811325891642,0.17357512953367876,0.6444523218716767,0.4326479971641262,0.22616856827383147,0.01998519615099926
78264,SanAntonio,7,43.604355713957624,12545,48870,35.4,1133,0.09796731765643683,0.2569211073771803,0.0973635806253832,0.18239633680997203,0.5412514946193703,0.8122758070944599,0.5425867507886435,0.07804878048780488
78266,SanAntonio,10,11.111378058306627,6913,132024,47.7,2226,0.19340373209894401,0.03251318101933216,0.548713793801904,0.06784888203546646,0.5859973962100391,0.3431216548531752,0.17402557856272838,0.031148986188657066
